timestamp,x,y,z
1437769263.498998,0.864000,0.100000,-0.660000
1437769263.517553,0.886000,0.101000,-0.678000
1437769263.539037,0.916000,0.104000,-0.691000
1437769263.558569,0.926000,0.110000,-0.702000
1437769263.578100,0.937000,0.106000,-0.715000
1437769263.598608,0.951000,0.112000,-0.719000
1437769263.617162,0.941000,0.111000,-0.721000
1437769263.638647,0.938000,0.108000,-0.716000
1437769263.658178,0.931000,0.112000,-0.707000
1437769263.677709,0.912000,0.106000,-0.701000
1437769263.697241,0.893000,0.104000,-0.683000
1437769263.716772,0.870000,0.101000,-0.667000
1437769263.738256,0.841000,0.093000,-0.648000
1437769263.756811,0.820000,0.097000,-0.625000
1437769263.775366,0.792000,0.088000,-0.602000
1437769263.796850,0.781000,0.088000,-0.592000
1437769263.816381,0.750000,0.084000,-0.571000
1437769263.835912,0.730000,0.081000,-0.563000
1437769263.855444,0.723000,0.080000,-0.559000
1437769263.874975,0.706000,0.081000,-0.542000
1437769263.896459,0.707000,0.076000,-0.546000
1437769263.915014,0.717000,0.080000,-0.550000
1437769263.935522,0.714000,0.080000,-0.553000
1437769263.955053,0.733000,0.081000,-0.559000
1437769263.974584,0.768000,0.087000,-0.583000
1437769263.994116,0.754000,0.083000,-0.577000
1437769264.014623,0.819000,0.094000,-0.620000
1437769264.033178,0.808000,0.084000,-0.616000
1437769264.054662,0.844000,0.093000,-0.638000
1437769264.073217,0.885000,0.099000,-0.670000
1437769264.093725,0.885000,0.102000,-0.671000
1437769264.113256,0.916000,0.099000,-0.694000
1437769264.132787,0.940000,0.105000,-0.714000
1437769264.152319,0.939000,0.108000,-0.707000
1437769264.172827,0.943000,0.106000,-0.708000
1437769264.191381,0.954000,0.109000,-0.715000
1437769264.212866,0.940000,0.107000,-0.706000
1437769264.232397,0.921000,0.104000,-0.700000
1437769264.251928,0.914000,0.104000,-0.684000
1437769264.272436,0.888000,0.104000,-0.669000
1437769264.290991,0.856000,0.097000,-0.650000
1437769264.312475,0.837000,0.099000,-0.626000
1437769264.331030,0.819000,0.094000,-0.613000
1437769264.351537,0.791000,0.090000,-0.592000
1437769264.371069,0.768000,0.092000,-0.570000
1437769264.390600,0.739000,0.088000,-0.564000
1437769264.410131,0.741000,0.084000,-0.553000
1437769264.430639,0.714000,0.083000,-0.539000
1437769264.449194,0.710000,0.083000,-0.536000
1437769264.470678,0.714000,0.085000,-0.541000
1437769264.489233,0.719000,0.084000,-0.547000
1437769264.509741,0.722000,0.088000,-0.550000
1437769264.530248,0.750000,0.088000,-0.565000
1437769264.548803,0.772000,0.089000,-0.577000
1437769264.568334,0.786000,0.096000,-0.597000
1437769264.588842,0.812000,0.093000,-0.618000
1437769264.609350,0.841000,0.100000,-0.635000
1437769264.628881,0.857000,0.097000,-0.651000
1437769264.648412,0.882000,0.102000,-0.673000
1437769264.667944,0.914000,0.108000,-0.683000
1437769264.688452,0.917000,0.102000,-0.696000
1437769264.708959,0.936000,0.109000,-0.712000
1437769264.728491,0.938000,0.113000,-0.712000
1437769264.747045,0.936000,0.108000,-0.715000
1437769264.767553,0.933000,0.111000,-0.713000
1437769264.788061,0.924000,0.106000,-0.709000
1437769264.806616,0.913000,0.103000,-0.692000
1437769264.826147,0.891000,0.105000,-0.681000
1437769264.846655,0.868000,0.101000,-0.670000
1437769264.867162,0.838000,0.099000,-0.642000
1437769264.886694,0.818000,0.096000,-0.625000
1437769264.906225,0.805000,0.093000,-0.610000
1437769264.925756,0.768000,0.088000,-0.586000
1437769264.946264,0.750000,0.085000,-0.574000
1437769264.964819,0.740000,0.088000,-0.565000
1437769264.986303,0.716000,0.083000,-0.551000
1437769265.004858,0.720000,0.084000,-0.553000
1437769265.025366,0.708000,0.086000,-0.545000
1437769265.044897,0.710000,0.083000,-0.548000
1437769265.064428,0.724000,0.084000,-0.558000
1437769265.083959,0.734000,0.087000,-0.563000
1437769265.104467,0.754000,0.085000,-0.575000
1437769265.123022,0.775000,0.091000,-0.592000
1437769265.144506,0.801000,0.091000,-0.608000
1437769265.163061,0.821000,0.093000,-0.619000
1437769265.183569,0.843000,0.092000,-0.640000
1437769265.203100,0.862000,0.096000,-0.656000
1437769265.222631,0.895000,0.103000,-0.675000
1437769265.242162,0.911000,0.103000,-0.686000
1437769265.262670,0.923000,0.106000,-0.693000
1437769265.283178,0.935000,0.105000,-0.705000
1437769265.302709,0.935000,0.101000,-0.705000
1437769265.322241,0.943000,0.107000,-0.710000
1437769265.341772,0.934000,0.105000,-0.701000
1437769265.362280,0.924000,0.101000,-0.696000
1437769265.380834,0.905000,0.099000,-0.681000
1437769265.402319,0.879000,0.096000,-0.667000
1437769265.420873,0.860000,0.093000,-0.652000
1437769265.441381,0.844000,0.094000,-0.639000
1437769265.460912,0.812000,0.088000,-0.614000
1437769265.480444,0.792000,0.085000,-0.598000
1437769265.499975,0.775000,0.083000,-0.575000
1437769265.520483,0.752000,0.082000,-0.568000
1437769265.539037,0.733000,0.079000,-0.558000
1437769265.560522,0.720000,0.080000,-0.549000
1437769265.580053,0.713000,0.078000,-0.546000
1437769265.599584,0.716000,0.078000,-0.545000
1437769265.620092,0.719000,0.081000,-0.548000
1437769265.638647,0.735000,0.079000,-0.558000
1437769265.660131,0.740000,0.083000,-0.562000
1437769265.678686,0.768000,0.087000,-0.578000
1437769265.699194,0.795000,0.093000,-0.604000
1437769265.718725,0.796000,0.092000,-0.604000
1437769265.738256,0.838000,0.094000,-0.634000
1437769265.759741,0.859000,0.102000,-0.654000
1437769265.778295,0.870000,0.100000,-0.664000
1437769265.796850,0.906000,0.105000,-0.684000
1437769265.818334,0.914000,0.104000,-0.691000
1437769265.837866,0.925000,0.108000,-0.703000
1437769265.857397,0.932000,0.111000,-0.708000
1437769265.876928,0.929000,0.109000,-0.707000
1437769265.896459,0.931000,0.106000,-0.706000
1437769265.917944,0.920000,0.111000,-0.706000
1437769265.936498,0.907000,0.104000,-0.690000
1437769265.955053,0.889000,0.106000,-0.675000
1437769265.976537,0.860000,0.099000,-0.661000
1437769265.996069,0.845000,0.096000,-0.646000
1437769266.015600,0.817000,0.093000,-0.626000
1437769266.036108,0.798000,0.090000,-0.612000
1437769266.054662,0.776000,0.087000,-0.586000
1437769266.076147,0.758000,0.089000,-0.581000
1437769266.094702,0.738000,0.083000,-0.568000
1437769266.115209,0.720000,0.082000,-0.554000
1437769266.134741,0.725000,0.086000,-0.561000
1437769266.154272,0.701000,0.081000,-0.543000
1437769266.173803,0.727000,0.084000,-0.558000
1437769266.194311,0.706000,0.078000,-0.544000
1437769266.212866,0.754000,0.088000,-0.573000
1437769266.234350,0.736000,0.083000,-0.565000
1437769266.252905,0.784000,0.086000,-0.593000
1437769266.273412,0.789000,0.086000,-0.603000
1437769266.292944,0.818000,0.091000,-0.616000
1437769266.312475,0.845000,0.095000,-0.643000
1437769266.333959,0.861000,0.101000,-0.656000
1437769266.352514,0.883000,0.098000,-0.671000
1437769266.373022,0.905000,0.099000,-0.683000
1437769266.392553,0.918000,0.100000,-0.694000
1437769266.412084,0.927000,0.102000,-0.704000
1437769266.431616,0.934000,0.106000,-0.706000
1437769266.452123,0.746000,0.081000,-0.568000
1437769266.470678,0.524000,0.042000,-0.413000
1437769266.492162,0.330000,0.041000,-0.261000
1437769266.510717,0.596000,0.060000,-0.457000
1437769266.531225,1.377000,0.188000,-1.004000
1437769266.551733,1.272000,0.145000,-0.994000
1437769266.570287,0.589000,0.047000,-0.468000
1437769266.589819,0.794000,0.076000,-0.592000
1437769266.610327,1.267000,0.177000,-0.949000
1437769266.630834,0.823000,0.106000,-0.625000
1437769266.650366,0.672000,0.094000,-0.504000
1437769266.669897,1.072000,0.161000,-0.789000
1437769266.689428,0.868000,0.083000,-0.659000
1437769266.709936,0.833000,0.080000,-0.632000
1437769266.730444,0.854000,0.090000,-0.656000
1437769266.749975,0.906000,0.113000,-0.681000
1437769266.768530,0.916000,0.125000,-0.693000
1437769266.789037,0.876000,0.128000,-0.666000
1437769266.809545,0.689000,0.106000,-0.544000
1437769266.828100,0.302000,0.007000,-0.250000
1437769266.847631,0.251000,0.027000,-0.202000
1437769266.868139,0.750000,0.046000,-0.564000
1437769266.888647,1.040000,0.120000,-0.795000
1437769266.908178,0.817000,0.089000,-0.620000
1437769266.926733,0.661000,0.112000,-0.490000
1437769266.947241,0.601000,0.083000,-0.455000
1437769266.967748,0.949000,0.122000,-0.709000
1437769266.986303,0.946000,0.082000,-0.728000
1437769267.005834,0.614000,0.048000,-0.474000
1437769267.026342,0.938000,0.126000,-0.696000
1437769267.046850,0.967000,0.141000,-0.745000
1437769267.066381,0.673000,0.098000,-0.509000
1437769267.085912,0.889000,0.113000,-0.685000
1437769267.105444,0.920000,0.096000,-0.715000
1437769267.125952,0.739000,0.059000,-0.565000
1437769267.144506,0.921000,0.101000,-0.679000
1437769267.165991,0.839000,0.101000,-0.624000
1437769267.184545,0.755000,0.093000,-0.559000
1437769267.205053,0.878000,0.111000,-0.661000
1437769267.224584,0.821000,0.085000,-0.623000
1437769267.244116,0.782000,0.074000,-0.592000
1437769267.263647,0.876000,0.104000,-0.679000
1437769267.284155,0.749000,0.101000,-0.577000
1437769267.302709,0.805000,0.108000,-0.623000
1437769267.324194,0.783000,0.101000,-0.590000
1437769267.342748,0.799000,0.077000,-0.601000
1437769267.363256,0.813000,0.075000,-0.615000
1437769267.383764,0.790000,0.081000,-0.591000
1437769267.402319,0.793000,0.095000,-0.587000
1437769267.423803,0.797000,0.099000,-0.591000
1437769267.442358,0.795000,0.094000,-0.588000
1437769267.462866,0.811000,0.094000,-0.623000
1437769267.482397,0.825000,0.082000,-0.635000
1437769267.501928,0.793000,0.092000,-0.598000
1437769267.521459,0.791000,0.098000,-0.605000
1437769267.541967,0.816000,0.102000,-0.619000
1437769267.560522,0.815000,0.091000,-0.611000
1437769267.582006,0.876000,0.086000,-0.663000
1437769267.601537,0.801000,0.082000,-0.603000
1437769267.621069,0.850000,0.105000,-0.633000
1437769267.640600,0.752000,0.082000,-0.553000
1437769267.660131,0.819000,0.104000,-0.613000
1437769267.681616,0.886000,0.104000,-0.678000
1437769267.700170,0.864000,0.093000,-0.661000
1437769267.720678,0.783000,0.089000,-0.603000
1437769267.740209,0.705000,0.080000,-0.542000
1437769267.759741,0.545000,0.061000,-0.428000
1437769267.781225,0.561000,0.054000,-0.440000
1437769267.799780,0.819000,0.081000,-0.620000
1437769267.818334,0.937000,0.101000,-0.703000
1437769267.839819,0.822000,0.108000,-0.614000
1437769267.859350,0.701000,0.089000,-0.535000
1437769267.878881,0.809000,0.094000,-0.618000
1437769267.898412,0.814000,0.082000,-0.624000
1437769267.917944,0.745000,0.077000,-0.575000
1437769267.939428,0.789000,0.086000,-0.599000
1437769267.957983,0.798000,0.102000,-0.610000
1437769267.976537,0.752000,0.092000,-0.568000
1437769267.998022,0.793000,0.091000,-0.591000
1437769268.016577,0.800000,0.083000,-0.604000
1437769268.037084,0.765000,0.081000,-0.575000
1437769268.056616,0.804000,0.094000,-0.602000
1437769268.076147,0.797000,0.102000,-0.602000
1437769268.097631,0.783000,0.095000,-0.590000
1437769268.116186,0.804000,0.092000,-0.616000
1437769268.136694,0.795000,0.089000,-0.613000
1437769268.156225,0.795000,0.087000,-0.602000
1437769268.175756,0.807000,0.096000,-0.620000
1437769268.195287,0.799000,0.099000,-0.601000
1437769268.215795,0.804000,0.096000,-0.604000
1437769268.234350,0.807000,0.086000,-0.612000
1437769268.255834,0.806000,0.085000,-0.608000
1437769268.274389,0.800000,0.090000,-0.608000
1437769268.294897,0.800000,0.097000,-0.610000
1437769268.314428,0.798000,0.098000,-0.608000
1437769268.333959,0.791000,0.094000,-0.602000
1437769268.353491,0.794000,0.082000,-0.606000
1437769268.373998,0.790000,0.090000,-0.598000
1437769268.392553,0.787000,0.086000,-0.597000
1437769268.414037,0.791000,0.095000,-0.597000
1437769268.433569,0.788000,0.093000,-0.591000
1437769268.453100,0.779000,0.086000,-0.588000
1437769268.473608,0.782000,0.085000,-0.591000
1437769268.492162,0.782000,0.081000,-0.594000
1437769268.513647,0.781000,0.086000,-0.597000
1437769268.532202,0.783000,0.099000,-0.590000
1437769268.552709,0.781000,0.096000,-0.596000
1437769268.572241,0.784000,0.087000,-0.598000
1437769268.591772,0.790000,0.084000,-0.597000
1437769268.611303,0.787000,0.085000,-0.597000
1437769268.631811,0.793000,0.090000,-0.597000
1437769268.652319,0.794000,0.098000,-0.597000
1437769268.671850,0.791000,0.090000,-0.599000
1437769268.690405,0.803000,0.088000,-0.609000
1437769268.710912,0.801000,0.086000,-0.608000
1437769268.731420,0.800000,0.087000,-0.612000
1437769268.749975,0.806000,0.095000,-0.610000
1437769268.769506,0.800000,0.095000,-0.606000
1437769268.790014,0.804000,0.089000,-0.613000
1437769268.810522,0.806000,0.089000,-0.610000
1437769268.831030,0.801000,0.089000,-0.604000
1437769268.849584,0.804000,0.090000,-0.605000
1437769268.869116,0.799000,0.096000,-0.601000
1437769268.889623,0.793000,0.090000,-0.602000
1437769268.910131,0.795000,0.088000,-0.604000
1437769268.929662,0.793000,0.087000,-0.597000
1437769268.948217,0.787000,0.087000,-0.601000
1437769268.968725,0.790000,0.092000,-0.597000
1437769268.989233,0.787000,0.094000,-0.584000
1437769269.007787,0.784000,0.089000,-0.586000
1437769269.027319,0.788000,0.088000,-0.594000
1437769269.047827,0.783000,0.084000,-0.584000
1437769269.066381,0.782000,0.085000,-0.590000
1437769269.087866,0.785000,0.095000,-0.591000
1437769269.106420,0.786000,0.091000,-0.588000
1437769269.126928,0.783000,0.089000,-0.597000
1437769269.147436,0.788000,0.089000,-0.593000
1437769269.165991,0.789000,0.087000,-0.594000
1437769269.187475,0.792000,0.093000,-0.602000
1437769269.206030,0.794000,0.095000,-0.598000
1437769269.226537,0.797000,0.095000,-0.598000
1437769269.246069,0.802000,0.089000,-0.604000
1437769269.265600,0.798000,0.086000,-0.604000
1437769269.285131,0.803000,0.090000,-0.610000
1437769269.305639,0.805000,0.095000,-0.607000
1437769269.324194,0.801000,0.096000,-0.603000
1437769269.345678,0.804000,0.093000,-0.609000
1437769269.364233,0.806000,0.090000,-0.609000
1437769269.384741,0.797000,0.087000,-0.607000
1437769269.404272,0.807000,0.094000,-0.606000
1437769269.423803,0.798000,0.093000,-0.596000
1437769269.443334,0.794000,0.090000,-0.605000
1437769269.463842,0.797000,0.090000,-0.600000
1437769269.484350,0.789000,0.087000,-0.600000
1437769269.503881,0.791000,0.085000,-0.602000
1437769269.523412,0.788000,0.093000,-0.593000
1437769269.542944,0.781000,0.089000,-0.593000
1437769269.563452,0.783000,0.084000,-0.595000
1437769269.582006,0.783000,0.091000,-0.592000
1437769269.603491,0.784000,0.083000,-0.592000
1437769269.622045,0.784000,0.085000,-0.593000
1437769269.642553,0.784000,0.091000,-0.585000
1437769269.662084,0.784000,0.087000,-0.588000
1437769269.681616,0.786000,0.089000,-0.594000
1437769269.703100,0.785000,0.085000,-0.602000
1437769269.721655,0.787000,0.087000,-0.600000
1437769269.740209,0.792000,0.092000,-0.603000
1437769269.761694,0.789000,0.088000,-0.598000
1437769269.781225,0.796000,0.093000,-0.607000
1437769269.802709,0.798000,0.091000,-0.603000
1437769269.820287,0.797000,0.084000,-0.607000
1437769269.839819,0.806000,0.089000,-0.608000
1437769269.861303,0.802000,0.093000,-0.603000
1437769269.880834,0.803000,0.093000,-0.606000
1437769269.900366,0.805000,0.094000,-0.607000
1437769269.919897,0.798000,0.086000,-0.607000
1437769269.939428,0.801000,0.090000,-0.608000
1437769269.960912,0.803000,0.093000,-0.604000
1437769269.979467,0.795000,0.094000,-0.605000
1437769269.998022,0.796000,0.090000,-0.598000
1437769270.019506,0.800000,0.091000,-0.601000
1437769270.038061,0.793000,0.085000,-0.598000
1437769270.058569,0.792000,0.086000,-0.594000
1437769270.078100,0.788000,0.093000,-0.591000
1437769270.097631,0.786000,0.091000,-0.589000
1437769270.117162,0.787000,0.088000,-0.596000
1437769270.137670,0.783000,0.089000,-0.586000
1437769270.156225,0.784000,0.084000,-0.587000
1437769270.177709,0.787000,0.091000,-0.591000
1437769270.197241,0.780000,0.091000,-0.585000
1437769270.216772,0.786000,0.086000,-0.587000
1437769270.237280,0.786000,0.094000,-0.593000
1437769270.255834,0.784000,0.088000,-0.590000
1437769270.277319,0.791000,0.091000,-0.597000
1437769270.295873,0.793000,0.090000,-0.597000
1437769270.316381,0.791000,0.092000,-0.599000
1437769270.335912,0.795000,0.095000,-0.602000
1437769270.355444,0.798000,0.095000,-0.598000
1437769270.374975,0.799000,0.088000,-0.601000
1437769270.395483,0.803000,0.093000,-0.607000
1437769270.414037,0.798000,0.089000,-0.606000
1437769270.435522,0.804000,0.094000,-0.612000
1437769270.454077,0.804000,0.095000,-0.607000
1437769270.474584,0.799000,0.087000,-0.611000
1437769270.494116,0.807000,0.095000,-0.607000
1437769270.513647,0.800000,0.091000,-0.604000
1437769270.535131,0.793000,0.089000,-0.604000
1437769270.553686,0.799000,0.097000,-0.606000
1437769270.574194,0.792000,0.091000,-0.602000
1437769270.593725,0.790000,0.091000,-0.601000
1437769270.613256,0.794000,0.089000,-0.602000
1437769270.632787,0.788000,0.091000,-0.598000
1437769270.653295,0.783000,0.088000,-0.599000
1437769270.671850,0.786000,0.091000,-0.592000
1437769270.693334,0.782000,0.093000,-0.588000
1437769270.711889,0.781000,0.088000,-0.593000
1437769270.732397,0.785000,0.090000,-0.595000
1437769270.752905,0.779000,0.086000,-0.588000
1437769270.771459,0.784000,0.088000,-0.597000
1437769270.790991,0.785000,0.092000,-0.593000
1437769270.811498,0.784000,0.086000,-0.593000
1437769270.832006,0.788000,0.088000,-0.598000
1437769270.852514,0.791000,0.092000,-0.598000
1437769270.870092,0.789000,0.088000,-0.605000
1437769270.890600,0.796000,0.094000,-0.599000
1437769270.911108,0.792000,0.084000,-0.603000
1437769270.931616,0.802000,0.090000,-0.606000
1437769270.951147,0.800000,0.090000,-0.607000
1437769270.969702,0.795000,0.087000,-0.603000
1437769270.990209,0.799000,0.091000,-0.601000
1437769271.010717,0.810000,0.091000,-0.615000
1437769271.029272,0.791000,0.085000,-0.601000
1437769271.048803,0.800000,0.089000,-0.606000
1437769271.069311,0.805000,0.088000,-0.611000
1437769271.087866,0.793000,0.090000,-0.601000
1437769271.109350,0.798000,0.092000,-0.601000
1437769271.127905,0.797000,0.087000,-0.603000
1437769271.148412,0.789000,0.088000,-0.596000
1437769271.167944,0.790000,0.088000,-0.597000
1437769271.187475,0.792000,0.089000,-0.596000
1437769271.207006,0.789000,0.092000,-0.595000
1437769271.227514,0.789000,0.086000,-0.593000
1437769271.248022,0.784000,0.088000,-0.588000
1437769271.267553,0.783000,0.087000,-0.589000
1437769271.287084,0.784000,0.089000,-0.587000
1437769271.306616,0.781000,0.087000,-0.591000
1437769271.327123,0.785000,0.090000,-0.590000
1437769271.345678,0.788000,0.090000,-0.584000
1437769271.367162,0.790000,0.089000,-0.592000
1437769271.385717,0.788000,0.089000,-0.595000
1437769271.406225,0.786000,0.088000,-0.596000
1437769271.425756,0.797000,0.092000,-0.599000
1437769271.445287,0.792000,0.092000,-0.602000
1437769271.464819,0.796000,0.088000,-0.600000
1437769271.485327,0.801000,0.094000,-0.604000
1437769271.503881,0.796000,0.089000,-0.609000
1437769271.525366,0.808000,0.093000,-0.607000
1437769271.543920,0.800000,0.093000,-0.603000
1437769271.564428,0.798000,0.091000,-0.604000
1437769271.584936,0.809000,0.097000,-0.609000
1437769271.603491,0.797000,0.090000,-0.607000
1437769271.624975,0.799000,0.090000,-0.612000
1437769271.643530,0.801000,0.094000,-0.602000
1437769271.664037,0.793000,0.089000,-0.603000
1437769271.683569,0.798000,0.092000,-0.602000
1437769271.703100,0.795000,0.094000,-0.595000
1437769271.722631,0.786000,0.084000,-0.601000
1437769271.743139,0.791000,0.091000,-0.596000
1437769271.761694,0.785000,0.092000,-0.597000
1437769271.783178,0.783000,0.087000,-0.592000
1437769271.802709,0.789000,0.091000,-0.592000
1437769271.822241,0.780000,0.086000,-0.590000
1437769271.841772,0.782000,0.083000,-0.592000
1437769271.861303,0.787000,0.090000,-0.592000
1437769271.882787,0.786000,0.085000,-0.594000
1437769271.902319,0.784000,0.088000,-0.593000
1437769271.921850,0.787000,0.088000,-0.592000
1437769271.941381,0.785000,0.091000,-0.594000
1437769271.960912,0.792000,0.090000,-0.603000
1437769271.982397,0.792000,0.088000,-0.596000
1437769272.000952,0.791000,0.089000,-0.602000
1437769272.019506,0.799000,0.093000,-0.605000
1437769272.040991,0.798000,0.091000,-0.600000
1437769272.059545,0.798000,0.091000,-0.608000
1437769272.080053,0.802000,0.091000,-0.604000
1437769272.099584,0.799000,0.090000,-0.605000
1437769272.119116,0.804000,0.091000,-0.610000
1437769272.138647,0.800000,0.092000,-0.603000
1437769272.159155,0.814000,0.093000,-0.617000
1437769272.177709,0.811000,0.093000,-0.612000
1437769272.199194,0.788000,0.090000,-0.592000
1437769272.217748,0.809000,0.091000,-0.609000
1437769272.238256,0.801000,0.093000,-0.604000
1437769272.257787,0.791000,0.089000,-0.595000
1437769272.277319,0.798000,0.088000,-0.601000
1437769272.298803,0.790000,0.091000,-0.594000
1437769272.317358,0.782000,0.088000,-0.587000
1437769272.337866,0.792000,0.089000,-0.596000
1437769272.357397,0.784000,0.091000,-0.587000
1437769272.376928,0.784000,0.087000,-0.587000
1437769272.396459,0.788000,0.092000,-0.592000
1437769272.416967,0.780000,0.089000,-0.588000
1437769272.435522,0.786000,0.089000,-0.595000
1437769272.457006,0.787000,0.092000,-0.593000
1437769272.475561,0.784000,0.087000,-0.584000
1437769272.496069,0.791000,0.093000,-0.594000
1437769272.515600,0.788000,0.092000,-0.599000
1437769272.535131,0.791000,0.091000,-0.594000
1437769272.554662,0.796000,0.088000,-0.601000
1437769272.575170,0.796000,0.092000,-0.603000
1437769272.593725,0.794000,0.088000,-0.606000
1437769272.615209,0.799000,0.093000,-0.606000
1437769272.634741,0.798000,0.092000,-0.602000
1437769272.654272,0.804000,0.090000,-0.607000
1437769272.674780,0.803000,0.093000,-0.605000
1437769272.693334,0.795000,0.091000,-0.605000
1437769272.714819,0.805000,0.090000,-0.608000
1437769272.733373,0.798000,0.092000,-0.608000
1437769272.753881,0.798000,0.089000,-0.606000
1437769272.773412,0.799000,0.093000,-0.603000
1437769272.792944,0.792000,0.089000,-0.601000
1437769272.812475,0.795000,0.089000,-0.601000
1437769272.832983,0.793000,0.094000,-0.596000
1437769272.853491,0.786000,0.087000,-0.596000
1437769272.873022,0.785000,0.087000,-0.594000
1437769272.891577,0.787000,0.089000,-0.596000
1437769272.912084,0.780000,0.082000,-0.591000
1437769272.931616,0.782000,0.090000,-0.596000
1437769272.951147,0.785000,0.085000,-0.590000
1437769272.970678,0.781000,0.087000,-0.591000
1437769272.991186,0.782000,0.090000,-0.596000
1437769273.011694,0.784000,0.093000,-0.592000
1437769273.032202,0.784000,0.086000,-0.588000
1437769273.050756,0.788000,0.088000,-0.598000
1437769273.070287,0.786000,0.093000,-0.594000
1437769273.090795,0.792000,0.091000,-0.602000
1437769273.109350,0.791000,0.092000,-0.599000
1437769273.130834,0.791000,0.086000,-0.599000
1437769273.149389,0.797000,0.092000,-0.605000
1437769273.169897,0.801000,0.093000,-0.603000
1437769273.189428,0.796000,0.088000,-0.605000
1437769273.208959,0.802000,0.091000,-0.608000
1437769273.228491,0.799000,0.091000,-0.604000
1437769273.248998,0.645000,0.078000,-0.493000
1437769273.267553,0.334000,0.029000,-0.274000
1437769273.289037,0.250000,0.018000,-0.208000
1437769273.307592,0.511000,0.042000,-0.427000
1437769273.328100,1.589000,0.165000,-1.195000
1437769273.348608,1.132000,0.129000,-0.892000
1437769273.367162,0.528000,0.066000,-0.419000
1437769273.388647,0.907000,0.103000,-0.710000
1437769273.407202,1.142000,0.153000,-0.875000
1437769273.427709,0.707000,0.050000,-0.550000
1437769273.447241,0.907000,0.084000,-0.690000
1437769273.466772,1.011000,0.132000,-0.749000
1437769273.486303,0.851000,0.114000,-0.627000
1437769273.506811,0.881000,0.122000,-0.651000
1437769273.525366,0.875000,0.103000,-0.651000
1437769273.546850,0.951000,0.089000,-0.724000
1437769273.565405,0.940000,0.093000,-0.722000
1437769273.585912,0.868000,0.119000,-0.651000
1437769273.605444,0.599000,0.098000,-0.467000
1437769273.624975,0.226000,0.023000,-0.189000
1437769273.644506,0.206000,0.029000,-0.163000
1437769273.665014,0.610000,0.034000,-0.469000
1437769273.685522,1.070000,0.139000,-0.803000
1437769273.705053,1.100000,0.082000,-0.833000
1437769273.724584,0.599000,0.086000,-0.450000
1437769273.744116,0.583000,0.064000,-0.437000
1437769273.764623,0.996000,0.151000,-0.776000
1437769273.783178,0.850000,0.111000,-0.655000
1437769273.804662,0.611000,0.023000,-0.482000
1437769273.823217,0.857000,0.058000,-0.709000
1437769273.843725,0.944000,0.106000,-0.735000
1437769273.863256,0.686000,0.100000,-0.534000
1437769273.882787,0.775000,0.133000,-0.588000
1437769273.904272,0.864000,0.111000,-0.654000
1437769273.922827,0.732000,0.057000,-0.558000
1437769273.941381,0.865000,0.041000,-0.682000
1437769273.962866,0.798000,0.076000,-0.595000
1437769273.981420,0.790000,0.107000,-0.583000
1437769274.001928,0.811000,0.128000,-0.597000
1437769274.021459,0.771000,0.085000,-0.576000
1437769274.040991,0.833000,0.069000,-0.647000
1437769274.062475,0.811000,0.065000,-0.635000
1437769274.081030,0.821000,0.096000,-0.636000
1437769274.101537,0.830000,0.123000,-0.626000
1437769274.121069,0.792000,0.120000,-0.593000
1437769274.140600,0.837000,0.095000,-0.631000
1437769274.160131,0.840000,0.072000,-0.647000
1437769274.180639,0.837000,0.067000,-0.643000
1437769274.199194,0.823000,0.096000,-0.616000
1437769274.220678,0.827000,0.112000,-0.608000
1437769274.239233,0.832000,0.109000,-0.632000
1437769274.259741,0.804000,0.084000,-0.612000
1437769274.279272,0.842000,0.083000,-0.658000
1437769274.298803,0.816000,0.081000,-0.632000
1437769274.318334,0.834000,0.109000,-0.650000
1437769274.338842,0.789000,0.106000,-0.595000
1437769274.357397,0.803000,0.099000,-0.610000
1437769274.378881,0.884000,0.092000,-0.675000
1437769274.397436,0.731000,0.071000,-0.558000
1437769274.417944,0.838000,0.090000,-0.625000
1437769274.438452,0.784000,0.095000,-0.578000
1437769274.457006,0.850000,0.114000,-0.644000
1437769274.478491,0.718000,0.088000,-0.549000
1437769274.497045,0.735000,0.084000,-0.559000
1437769274.517553,0.819000,0.077000,-0.632000
1437769274.537084,0.752000,0.079000,-0.592000
1437769274.556616,0.464000,0.050000,-0.361000
1437769274.576147,0.576000,0.066000,-0.450000
1437769274.596655,0.892000,0.118000,-0.666000
1437769274.615209,0.947000,0.108000,-0.716000
1437769274.636694,0.723000,0.081000,-0.552000
1437769274.655248,0.740000,0.072000,-0.561000
1437769274.675756,0.860000,0.107000,-0.645000
1437769274.695287,0.770000,0.096000,-0.580000
1437769274.714819,0.788000,0.104000,-0.593000
1437769274.736303,0.831000,0.095000,-0.628000
1437769274.754858,0.793000,0.086000,-0.600000
1437769274.773412,0.793000,0.083000,-0.601000
1437769274.794897,0.823000,0.093000,-0.621000
1437769274.814428,0.807000,0.097000,-0.612000
1437769274.833959,0.798000,0.094000,-0.602000
1437769274.854467,0.816000,0.094000,-0.611000
1437769274.873022,0.808000,0.081000,-0.605000
1437769274.894506,0.802000,0.084000,-0.604000
1437769274.913061,0.801000,0.090000,-0.606000
1437769274.933569,0.797000,0.094000,-0.605000
1437769274.953100,0.796000,0.094000,-0.604000
1437769274.972631,0.790000,0.090000,-0.598000
1437769274.992162,0.791000,0.081000,-0.601000
1437769275.012670,0.791000,0.087000,-0.596000
