1439352121.565364,0.613000,0.536000,1.115000
1439352121.584407,0.632000,0.529000,1.030000
1439352121.604915,0.670000,0.553000,0.928000
1439352121.623958,0.745000,0.583000,0.856000
1439352121.644466,0.810000,0.582000,0.758000
1439352121.663509,0.828000,0.558000,0.664000
1439352121.684016,0.834000,0.540000,0.586000
1439352121.703059,0.845000,0.538000,0.491000
1439352121.723567,0.848000,0.542000,0.396000
1439352121.744075,0.839000,0.510000,0.305000
1439352121.763118,0.825000,0.456000,0.213000
1439352121.783626,0.805000,0.425000,0.136000
1439352121.802669,0.778000,0.412000,0.061000
1439352121.823177,0.756000,0.387000,-0.040000
1439352121.842220,0.722000,0.333000,-0.105000
1439352121.862727,0.671000,0.290000,-0.158000
1439352121.881770,0.602000,0.246000,-0.214000
1439352121.902278,0.561000,0.196000,-0.275000
1439352121.921321,0.489000,0.135000,-0.339000
1439352121.941829,0.417000,0.080000,-0.368000
1439352121.960872,0.356000,0.060000,-0.381000
1439352121.981380,0.300000,0.020000,-0.411000
1439352122.000423,0.218000,-0.053000,-0.424000
1439352122.020931,0.118000,-0.125000,-0.441000
1439352122.041438,0.037000,-0.138000,-0.437000
1439352122.060481,-0.050000,-0.166000,-0.388000
1439352122.080989,-0.182000,-0.247000,-0.395000
1439352122.100032,-0.313000,-0.343000,-0.417000
1439352122.120540,-0.378000,-0.364000,-0.417000
1439352122.139583,-0.379000,-0.322000,-0.354000
1439352122.160091,-0.413000,-0.350000,-0.288000
1439352122.179134,-0.497000,-0.427000,-0.237000
1439352122.199641,-0.579000,-0.450000,-0.182000
1439352122.220149,-0.652000,-0.428000,-0.098000
1439352122.239192,-0.708000,-0.434000,-0.016000
1439352122.258235,-0.763000,-0.480000,0.053000
1439352122.278743,-0.833000,-0.505000,0.143000
1439352122.297786,-0.880000,-0.491000,0.219000
1439352122.318294,-0.920000,-0.465000,0.302000
1439352122.338802,-0.959000,-0.476000,0.402000
1439352122.357845,-0.988000,-0.483000,0.486000
1439352122.378352,-1.020000,-0.459000,0.575000
1439352122.397395,-1.037000,-0.396000,0.668000
1439352122.417903,-1.033000,-0.364000,0.752000
1439352122.436946,-1.016000,-0.355000,0.838000
1439352122.457454,-1.003000,-0.342000,0.929000
1439352122.476497,-0.982000,-0.249000,0.989000
1439352122.497005,-0.937000,-0.167000,1.101000
1439352122.516048,-0.890000,-0.135000,1.187000
1439352122.536556,-0.843000,-0.124000,1.255000
1439352122.555598,-0.779000,-0.064000,1.312000
